Index;Accuracy;Jaccard;DICE;Precision;Recall
0;0.9999618530273438;0.8888888888888888;0.9411764;0.975609756097561;0.9090909090909091
1;0.9999542236328125;0.8974358974358975;0.94594586;0.9545454545454546;0.9375
2;0.999969482421875;0.9440559440559441;0.97122294;0.9926470588235294;0.9507042253521126
3;0.9999771118164062;0.958041958041958;0.9785714;1.0;0.958041958041958
4;0.999969482421875;0.9448275862068966;0.9716311;0.9927536231884058;0.9513888888888888
5;0.9999580383300781;0.9395604395604396;0.96883845;0.9827586206896551;0.9553072625698324
6;0.9999656677246094;0.9575471698113207;0.97831315;0.9902439024390244;0.9666666666666667
7;0.9999847412109375;0.9838056680161943;0.9918367;0.9959016393442623;0.9878048780487805
8;0.9999465942382812;0.9450980392156862;0.9717741;0.9525691699604744;0.9917695473251029
9;0.9999580383300781;0.9602888086642599;0.9797421;0.9925373134328358;0.9672727272727273
10;0.9999580383300781;0.9690140845070423;0.98426324;0.9772727272727273;0.9913544668587896
11;0.9999351501464844;0.9431438127090301;0.9707401;0.9894736842105263;0.9527027027027027
12;0.9999313354492188;0.945619335347432;0.97204965;0.978125;0.9660493827160493
13;0.9999275207519531;0.9483695652173914;0.97350067;0.9803370786516854;0.9667590027700831
14;0.99993896484375;0.9573333333333334;0.97820157;0.9835616438356164;0.9728997289972899
15;0.9998931884765625;0.9429735234215886;0.9706499;0.9726890756302521;0.9686192468619247
16;0.9999427795410156;0.9727272727272728;0.986175;0.9834558823529411;0.988909426987061
17;0.9999351501464844;0.9728867623604466;0.986257;0.9951060358890701;0.9775641025641025
18;0.9999313354492188;0.9553349875930521;0.97715724;0.9871794871794872;0.9673366834170855
19;0.9999580383300781;0.9543568464730291;0.9766454;0.9829059829059829;0.9704641350210971
20;1.0;1.0;1.0;1.0;1.0
21;0.9999923706054688;0.9876543209876543;0.9937888;0.9937888198757764;0.9937888198757764
22;0.9999656677246094;0.9575471698113207;0.9783132;0.9712918660287081;0.9854368932038835
23;0.99993896484375;0.9349593495934959;0.9663865;0.9583333333333334;0.9745762711864406
