Index;Accuracy;Jaccard;DICE;Precision;Recall
0;0.9999923706054688;0.9166666666666666;0.9565217;1.0;0.9166666666666666
1;0.9999313354492188;0.8895705521472392;0.94155836;0.9731543624161074;0.9119496855345912
2;0.9999427795410156;0.9382716049382716;0.9681528;0.9661016949152542;0.9702127659574468
3;0.9999580383300781;0.9573643410852714;0.9782178;0.9686274509803922;0.988
4;0.9998130798339844;0.8567251461988304;0.9228346;0.9361022364217252;0.9099378881987578
5;0.9998092651367188;0.8607242339832869;0.9251496;0.9307228915662651;0.9196428571428571
6;0.9999046325683594;0.8987854251012146;0.946695;0.9694323144104804;0.925
7;0.9998016357421875;0.8419452887537994;0.91419137;0.9081967213114754;0.920265780730897
8;0.999664306640625;0.7755102040816326;0.8735632;0.793733681462141;0.9712460063897763
9;0.9999427795410156;0.9570200573065902;0.97803795;0.9910979228486647;0.9653179190751445
10;0.9999198913574219;0.9590643274853801;0.9791044;0.9704142011834319;0.9879518072289156
11;0.999847412109375;0.9376947040498442;0.9678456;0.9772727272727273;0.9585987261146497
12;0.9997215270996094;0.8760611205432938;0.93393666;0.9866156787762906;0.8865979381443299
13;0.9997825622558594;0.8884540117416829;0.9409326;0.9869565217391304;0.899009900990099
14;0.999908447265625;0.9473684210526315;0.9729729;0.988558352402746;0.9578713968957872
15;0.999908447265625;0.9390862944162437;0.9685864;0.9973045822102425;0.9414758269720102
16;0.9999656677246094;0.9510869565217391;0.9749302;0.9831460674157303;0.9668508287292817
17;0.9999961853027344;0.9827586206896551;0.9913043;1.0;0.9827586206896551
18;0.9999313354492188;0.940983606557377;0.96959454;0.9728813559322034;0.9663299663299664
19;0.9999465942382812;0.9047619047619048;0.94999987;0.9925373134328358;0.910958904109589
20;0.9999427795410156;0.927536231884058;0.9624059;0.9896907216494846;0.9365853658536586
21;0.9999656677246094;0.961864406779661;0.9805615;0.9869565217391304;0.9742489270386266
22;0.9999732971191406;0.965;0.9821882;1.0;0.965
23;0.9999885559082031;0.9776119402985075;0.9886792;0.9849624060150376;0.9924242424242424
24;0.9999542236328125;0.930635838150289;0.9640718;0.9877300613496932;0.9415204678362573
25;0.999603271484375;0.4157303370786517;0.5873015;0.8043478260869565;0.4625
26;0.9997482299804688;0.6780487804878049;0.8081395;0.972027972027972;0.6915422885572139
27;0.9999313354492188;0.92;0.9583333;0.9951923076923077;0.9241071428571429
28;0.99993896484375;0.9153439153439153;0.955801;0.9829545454545454;0.9301075268817204
29;0.9998893737792969;0.8284023668639053;0.9061488;0.958904109589041;0.8588957055214724
30;0.9999427795410156;0.8695652173913043;0.9302325;0.9900990099009901;0.8771929824561403
31;0.9999732971191406;0.9492753623188406;0.9739776;1.0;0.9492753623188406
32;0.9999771118164062;0.961038961038961;0.9801324;0.9932885906040269;0.9673202614379085
33;0.999969482421875;0.9619047619047619;0.9805825;0.9853658536585366;0.9758454106280193
34;0.9999275207519531;0.9404388714733543;0.9693053;0.9900990099009901;0.9493670886075949
35;0.9999580383300781;0.8552631578947368;0.9219858;0.8904109589041096;0.9558823529411765
36;0.9999847412109375;0.9591836734693877;0.97916657;0.9894736842105263;0.9690721649484536
37;0.9999732971191406;0.9351851851851852;0.96650714;0.9805825242718447;0.9528301886792453
38;0.9999656677246094;0.9262295081967213;0.961702;0.9826086956521739;0.9416666666666667
39;0.9999732971191406;0.75;0.8571428;0.75;1.0
40;0.9999885559082031;0.88;0.93617016;1.0;0.88
41;0.9999656677246094;0.9032258064516129;0.9491525;0.9230769230769231;0.9767441860465116
42;0.9999313354492188;0.8144329896907216;0.8977272;0.8777777777777778;0.9186046511627907
43;0.9999542236328125;0.8787878787878788;0.9354838;0.8877551020408163;0.9886363636363636
44;0.9999465942382812;0.8409090909090909;0.9135802;0.8409090909090909;1.0
45;0.9999732971191406;0.7083333333333334;0.8292683;0.8095238095238095;0.85
46;1.0;1.0;1.0;1.0;1.0
47;0.9999847412109375;0.9090909090909091;0.95238096;0.975609756097561;0.9302325581395349
48;0.9999961853027344;0.96;0.9795917;0.96;1.0
49;0.9999923706054688;0.8947368421052632;0.9444444;0.8947368421052632;1.0
50;0.9999847412109375;0.9565217391304348;0.9777778;0.967032967032967;0.9887640449438202
51;0.9999885559082031;0.9852216748768473;0.9925558;0.9852216748768473;1.0
52;0.9999961853027344;0.967741935483871;0.98360646;0.967741935483871;1.0
53;1.0;1.0;1.0;1.0;1.0
54;0.9999961853027344;0.9777777777777777;0.988764;0.9777777777777777;1.0
55;0.9999847412109375;0.9111111111111111;0.9534883;0.9534883720930233;0.9534883720930233
56;0.9999923706054688;0.8571428571428571;0.92307687;0.8571428571428571;1.0
57;0.9999961853027344;0.8571428571428571;0.92307687;0.8571428571428571;1.0
58;1.0;1.0;1.0;1.0;1.0
59;1.0;1.0;1.0;1.0;1.0
60;0.9999961853027344;0.9333333333333333;0.96551716;0.9333333333333333;1.0
61;1.0;1.0;1.0;1.0;1.0
62;0.9999618530273438;0.9328859060402684;0.96527773;0.9586206896551724;0.972027972027972
63;0.9974746704101562;0.01925925925925926;0.03779069;0.01943198804185351;0.6842105263157895
64;0.9999275207519531;0.9730496453900709;0.9863407;0.997093023255814;0.9758179231863442
65;0.9999809265136719;0.9933774834437086;0.9966777;0.9973404255319149;0.9960159362549801
66;0.9999809265136719;0.9390243902439024;0.96855336;0.9871794871794872;0.9506172839506173
67;0.9998779296875;0.9561042524005487;0.9775595;0.9900568181818182;0.9653739612188366
68;0.9998970031738281;0.953125;0.9759999;0.9838709677419355;0.9682539682539683
69;0.9991378784179688;0.3739612188365651;0.5443548;0.9926470588235294;0.375
