Epoch;Loss;Validation Loss
1;1.0613824129104614;0.9983171224594116
2;1.0585261583328247;0.9954124689102173
3;0.9422612190246582;0.896004855632782
4;0.6997783184051514;0.867671549320221
5;0.5537629723548889;0.6321934461593628
6;0.4207737147808075;0.5139087438583374
7;0.3583798408508301;0.4179767966270447
8;0.29856550693511963;0.42285484075546265
9;0.3237912356853485;0.42090126872062683
10;0.279251366853714;0.3264595866203308
11;0.2286437749862671;0.26586052775382996
12;0.2232953906059265;0.2541281580924988
13;0.20507150888442993;0.24255168437957764
14;0.2100134640932083;0.2630598545074463
15;0.19878274202346802;0.32814356684684753
16;0.20049072802066803;0.19597892463207245
17;0.20104703307151794;0.21133767068386078
18;0.17753145098686218;0.2373696267604828
19;0.19084466993808746;0.18486353754997253
20;0.15934377908706665;0.1894337385892868
21;0.1601606011390686;0.18788191676139832
22;0.16985049843788147;0.19826100766658783
23;0.16763484477996826;0.1531868875026703
24;0.15400193631649017;0.14882393181324005
25;0.1489238142967224;0.14532504975795746
26;0.14766548573970795;0.17352867126464844
27;0.15354934334754944;0.13441547751426697
28;0.13639013469219208;0.15211890637874603
29;0.14747579395771027;0.27217337489128113
30;0.1366758495569229;0.1440611481666565
31;0.14308017492294312;0.14723548293113708
32;0.14217530190944672;0.13226595520973206
33;0.1293688416481018;0.12335781753063202
34;0.13099436461925507;0.12032204121351242
35;0.12216538190841675;0.12619738280773163
36;0.11830633878707886;0.11801353096961975
37;0.13788554072380066;0.13734179735183716
38;0.12743595242500305;0.15513965487480164
39;0.1192285344004631;0.19806872308254242
40;0.12480796873569489;0.09992813318967819
41;0.11569015681743622;0.09767775982618332
42;0.11728258430957794;0.10876064002513885
43;0.11911237239837646;0.09605426341295242
44;0.11664409935474396;0.10249358415603638
45;0.11104710400104523;0.10553544014692307
46;0.10513830929994583;0.09281565248966217
47;0.11799114942550659;0.09616491198539734
48;0.12295965850353241;0.14526565372943878
49;0.111001156270504;0.15853282809257507
50;0.10784763097763062;0.12314262986183167
51;0.111590176820755;0.11186109483242035
52;0.10753855109214783;0.08660978078842163
53;0.11070865392684937;0.10418651252985
54;0.11052101850509644;0.38723134994506836
55;0.11268669366836548;0.11473814398050308
56;0.10400328785181046;0.09296940267086029
57;0.10696931928396225;0.07456890493631363
58;0.10393109172582626;0.0857386365532875
59;0.10405166447162628;0.08489122241735458
60;0.10875910520553589;0.07914255559444427
61;0.10147855430841446;0.09668607264757156
62;0.10106679797172546;0.08615722507238388
63;0.10325808078050613;0.07309039682149887
64;0.10469423234462738;0.0739448145031929
65;0.10198143124580383;0.12404148280620575
66;0.10581441223621368;0.07761114090681076
67;0.09942281991243362;0.07152252644300461
68;0.09279130399227142;0.07639439404010773
69;0.10515997558832169;0.1791500449180603
70;0.0979018360376358;0.07020485401153564
71;0.09751801937818527;0.06510801613330841
72;0.09769235551357269;0.08228509873151779
73;0.09603338688611984;0.05945302173495293
74;0.10032190382480621;0.07446178048849106
75;0.09905116260051727;0.09244280308485031
76;0.09743613749742508;0.12483379989862442
77;0.09538747370243073;0.07761627435684204
78;0.09735343605279922;0.06579406559467316
79;0.09628763794898987;0.06946117430925369
80;0.09368179738521576;0.0846138745546341
81;0.0989997535943985;0.1213185116648674
82;0.09786427021026611;0.06961395591497421
83;0.09366220980882645;0.06487299501895905
84;0.09338361024856567;0.06641288101673126
85;0.09066758304834366;0.06038112938404083
86;0.09066376835107803;0.06886544078588486
87;0.09168940782546997;0.0896976962685585
88;0.09555762261152267;0.06681014597415924
89;0.09214913100004196;0.06285636872053146
90;0.09329770505428314;0.13279962539672852
91;0.09251327067613602;0.06012330204248428
92;0.09407949447631836;0.05954546108841896
93;0.0893668532371521;0.14638939499855042
94;0.09402206540107727;0.06471960246562958
95;0.09257287532091141;0.06645689159631729
96;0.09466136246919632;0.057769227772951126
97;0.0938182845711708;0.12919379770755768
98;0.0924752727150917;0.06221241131424904
99;0.09050104767084122;0.07716517895460129
100;0.0963190421462059;0.11526002734899521
101;0.08916635066270828;0.07638196647167206
102;0.09352577477693558;0.04631044715642929
103;0.09138321876525879;0.05456860363483429
104;0.08734738081693649;0.05285399407148361
105;0.09222415834665298;0.05431055277585983
106;0.08569536358118057;0.06085053086280823
107;0.08833964914083481;0.05497763305902481
108;0.09176912158727646;0.056483011692762375
109;0.0883883386850357;0.05260279029607773
110;0.08702752739191055;0.08076624572277069
111;0.0862041786313057;0.052757780998945236
112;0.09175251424312592;0.06878108531236649
113;0.08895909786224365;0.048347678035497665
114;0.08569198101758957;0.05209936946630478
115;0.09635673463344574;0.06420818716287613
116;0.09022931754589081;0.06698477268218994
117;0.09563818573951721;0.05465899407863617
118;0.08593706786632538;0.05015670880675316
119;0.0878443717956543;0.047662366181612015
120;0.08362383395433426;0.04823274165391922
121;0.09403841197490692;0.11103036999702454
122;0.08738266676664352;0.06274891644716263
123;0.08533551543951035;0.05036502704024315
124;0.08796229958534241;0.051470790058374405
