Epoch;Loss;Validation Loss
1;0.9974603652954102;0.9982113838195801
2;0.995550811290741;0.9940782189369202
3;0.9932081699371338;0.9778948426246643
4;0.9892555475234985;0.96900475025177
5;0.9802922010421753;0.986161470413208
6;0.9581370949745178;0.9619381427764893
7;0.8945176601409912;0.704043447971344
8;0.7427168488502502;0.9736332893371582
9;0.4743749499320984;0.8941527605056763
10;0.2520245313644409;0.24779407680034637
11;0.195718914270401;0.3856855630874634
12;0.13103429973125458;0.2860689163208008
13;0.10009198635816574;0.14554305374622345
14;0.08060699701309204;0.1364855021238327
15;0.0759764313697815;0.1189463809132576
16;0.0642583891749382;0.13630852103233337
17;0.060174550861120224;0.12438511848449707
18;0.06274773180484772;0.1548975706100464
19;0.054826393723487854;0.06502653658390045
20;0.049917757511138916;0.07595279812812805
21;0.051733095198869705;0.08787824213504791
22;0.04634016007184982;0.06463374197483063
23;0.04903706908226013;0.054453976452350616
24;0.04426104202866554;0.07441945374011993
25;0.04245183989405632;0.08146917074918747
26;0.05084073171019554;0.10508169233798981
27;0.04602228105068207;0.1159728616476059
28;0.045434847474098206;0.07928937673568726
29;0.04175611957907677;0.09145418554544449
30;0.04485444352030754;0.08940444886684418
31;0.058722563087940216;0.3513786792755127
32;0.04778248071670532;0.3074277341365814
33;0.0508490614593029;0.35546600818634033
34;0.04602733626961708;0.11480213701725006
35;0.0645362138748169;0.24948479235172272
36;0.07420612871646881;0.17456252872943878
37;0.043328579515218735;0.04808334633708
38;0.04113870486617088;0.05136360973119736
39;0.04193754494190216;0.03411976993083954
40;0.03578314557671547;0.03327959030866623
41;0.03631673380732536;0.04490859434008598
42;0.03617420047521591;0.039702434092760086
43;0.035145848989486694;0.03343763202428818
44;0.03676563501358032;0.029862459748983383
45;0.036960627883672714;0.02705303765833378
46;0.03397354111075401;0.028837010264396667
47;0.03380674496293068;0.026559630408883095
48;0.032287344336509705;0.024709267541766167
49;0.034663859754800797;0.04323321953415871
50;0.041966743767261505;0.049380429089069366
51;0.03527534008026123;0.03799394145607948
52;0.033106859773397446;0.038667332381010056
53;0.03271123394370079;0.0328768752515316
54;0.032513465732336044;0.031493306159973145
55;0.032191842794418335;0.026353461667895317
56;0.032742440700531006;0.02706124447286129
57;0.029992125928401947;0.027844276279211044
58;0.02967996709048748;0.025900986045598984
59;0.030726179480552673;0.028705021366477013
60;0.03199370577931404;0.024080565199255943
61;0.030219923704862595;0.034199658781290054
62;0.03073996864259243;0.02607443742454052
63;0.03039337322115898;0.025446003302931786
64;0.03164474293589592;0.02477029338479042
65;0.03100765496492386;0.021642740815877914
66;0.029904937371611595;0.023279309272766113
67;0.030524905771017075;0.025052180513739586
68;0.030329979956150055;0.0255410298705101
69;0.028029819950461388;0.03193379193544388
70;0.028719941154122353;0.02527928352355957
71;0.028558751568198204;0.03697519749403
72;0.027643967419862747;0.021146724000573158
73;0.028297770768404007;0.023002933710813522
74;0.03216882795095444;0.024006079882383347
75;0.0292797964066267;0.0321824848651886
76;0.028131157159805298;0.02419271692633629
77;0.02835913933813572;0.025990411639213562
78;0.029684480279684067;0.023857204243540764
79;0.026188110932707787;0.02485811337828636
80;0.026146698743104935;0.0240715853869915
81;0.02634340524673462;0.020979072898626328
82;0.03058558516204357;0.028371069580316544
83;0.02837412804365158;0.02325870655477047
84;0.0267111174762249;0.023630715906620026
85;0.028822731226682663;0.03647729381918907
86;0.02708815038204193;0.029164167121052742
87;0.02754829451441765;0.02142140083014965
88;0.025677768513560295;0.024129481986165047
89;0.02631346881389618;0.02684802934527397
90;0.025999387726187706;0.023419221863150597
91;0.03470335900783539;0.09200002998113632
92;0.05068765953183174;0.16885577142238617
