Index;Accuracy;Jaccard;DICE;Precision;Recall
0;0.9999961853027344;0.9787234042553191;0.98924726;1.0;0.9787234042553191
1;1.0;1.0;1.0;1.0;1.0
2;0.9999008178710938;0.9163987138263665;0.9563758;0.9827586206896551;0.9313725490196079
3;0.9998779296875;0.9090909090909091;0.95238084;0.9467455621301775;0.9580838323353293
4;0.9999237060546875;0.9384615384615385;0.96825385;0.9713375796178344;0.9651898734177216
5;0.9998779296875;0.9075144508670521;0.95151514;0.9691358024691358;0.9345238095238095
6;0.9998779296875;0.9477124183006536;0.9731543;0.9914529914529915;0.9555189456342669
7;0.9998626708984375;0.940983606557377;0.96959454;0.9879518072289156;0.9519071310116086
8;0.9999198913574219;0.9516129032258065;0.9752065;0.9904076738609112;0.9604651162790697
9;0.9998855590820312;0.9212598425196851;0.9590163;0.9859550561797753;0.9335106382978723
10;0.9999885559082031;0.9117647058823529;0.9538461;1.0;0.9117647058823529
11;0.9999961853027344;0.9883720930232558;0.994152;1.0;0.9883720930232558
12;0.9999771118164062;0.9558823529411765;0.9774436;0.9923664122137404;0.9629629629629629
13;0.9999656677246094;0.9536082474226805;0.9762533;0.9840425531914894;0.9685863874345549
14;0.9999504089355469;0.9490196078431372;0.973843;0.9758064516129032;0.9718875502008032
15;0.9999160766601562;0.9514348785871964;0.97511303;0.9729119638826185;0.9773242630385488
16;0.9999313354492188;0.944954128440367;0.9716981;0.9840764331210191;0.9596273291925466
17;0.9999427795410156;0.9473684210526315;0.9729729;0.9642857142857143;0.9818181818181818
18;0.9999618530273438;0.9173553719008265;0.9568965;0.9910714285714286;0.925
19;0.9999427795410156;0.9295774647887324;0.96350354;0.9753694581280788;0.9519230769230769
20;0.9999732971191406;0.972;0.98580116;0.9878048780487805;0.9838056680161943
21;0.9999732971191406;0.9694323144104804;0.9844789;0.9910714285714286;0.9779735682819384
22;0.9999618530273438;0.900990099009901;0.9479167;0.978494623655914;0.9191919191919192
