Epoch;Loss;Validation Loss
1;1.0582823753356934;0.9986312389373779
2;1.056235671043396;0.9978747367858887
3;1.0529215335845947;0.9987764954566956
4;1.0453429222106934;0.9982405304908752
5;1.0336345434188843;0.9882535338401794
6;0.9943172931671143;0.8972582221031189
7;0.866720974445343;0.9953469634056091
8;0.6201282739639282;0.9997790455818176
9;0.42070871591567993;0.48631009459495544
10;0.28864148259162903;0.9187046885490417
11;0.4901542663574219;0.9996010661125183
12;0.5922110676765442;0.9868731498718262
13;0.4538394510746002;0.9205865263938904
14;0.3744329810142517;0.744115948677063
15;0.33644312620162964;0.8942702412605286
16;0.42256906628608704;0.6337157487869263
17;0.395194411277771;0.6272894740104675
18;0.40532252192497253;0.4549248218536377
19;0.34835174679756165;0.5635324716567993
20;0.33163875341415405;0.7566837072372437
21;0.3099278509616852;0.29733577370643616
22;0.2816685736179352;0.32286009192466736
23;0.26528653502464294;0.20824652910232544
24;0.22278553247451782;0.22609694302082062
25;0.22392907738685608;0.2689899206161499
26;0.20423077046871185;0.17936189472675323
27;0.17576107382774353;0.4952704608440399
28;0.16311247646808624;0.1362428069114685
29;0.14874818921089172;0.19532835483551025
30;0.14918525516986847;0.16523052752017975
31;0.15181468427181244;0.3099942207336426
32;0.16208094358444214;0.27958446741104126
33;0.1667003631591797;0.21083545684814453
34;0.16226327419281006;0.5655854344367981
35;0.15156538784503937;0.35438552498817444
36;0.15110252797603607;0.12521879374980927
37;0.1592608094215393;0.1231306940317154
38;0.13820601999759674;0.1489458978176117
39;0.13337568938732147;0.12622040510177612
40;0.12477880716323853;0.09340167045593262
41;0.12710614502429962;0.2175106555223465
42;0.13080216944217682;0.1058288961648941
43;0.11320292204618454;0.19228090345859528
44;0.12075504660606384;0.221998393535614
45;0.11772256344556808;0.10881011933088303
46;0.11475015431642532;0.10895676910877228
47;0.11787748336791992;0.0793510377407074
48;0.10639042407274246;0.07841096818447113
49;0.11101853847503662;0.07475960999727249
50;0.12395516037940979;0.084011971950531
51;0.11845927685499191;0.10545142740011215
52;0.10252781957387924;0.07770432531833649
53;0.10283242911100388;0.07990342378616333
54;0.09565478563308716;0.07472024857997894
55;0.12040255218744278;0.12388430535793304
56;0.11609435826539993;0.07942268997430801
57;0.09873098134994507;0.07085024565458298
58;0.09941959381103516;0.07546447217464447
59;0.10518684983253479;0.0713939294219017
60;0.0978689193725586;0.1776915043592453
61;0.09977821260690689;0.07357879728078842
62;0.09692133218050003;0.06657004356384277
63;0.09888814389705658;0.06620892137289047
64;0.09710503369569778;0.06561599671840668
65;0.09642957150936127;0.0672660768032074
66;0.10594243556261063;0.0674121230840683
67;0.09424049407243729;0.06842941045761108
68;0.09304729849100113;0.07022055238485336
69;0.09083155542612076;0.06996847689151764
70;0.09192054718732834;0.06624209880828857
71;0.10253386199474335;0.1398959904909134
72;0.09718085825443268;0.07198473066091537
73;0.09451895952224731;0.06724721193313599
74;0.08746711909770966;0.0683727115392685
75;0.11155731230974197;0.1919773370027542
76;0.11121854931116104;0.08049017190933228
77;0.101762555539608;0.10099714249372482
78;0.11066758632659912;0.07459259778261185
79;0.10948847234249115;0.12270108610391617
80;0.11129835247993469;0.25593599677085876
81;0.0948764979839325;0.07918567955493927
82;0.09137990325689316;0.06349626928567886
83;0.08637228608131409;0.06697257608175278
84;0.09048184752464294;0.06717701256275177
85;0.08958184719085693;0.06427114456892014
86;0.09695511311292648;0.11055032163858414
87;0.11098667979240417;0.08104361593723297
88;0.1641997992992401;0.16642509400844574
89;0.1836104840040207;0.4155785143375397
90;0.15132319927215576;0.10812284052371979
91;0.11870145797729492;0.07303689420223236
92;0.13112962245941162;0.08783362805843353
93;0.10625210404396057;0.08437544852495193
94;0.15622541308403015;0.11531883478164673
95;0.1412336528301239;0.08089476823806763
96;0.11825932562351227;0.3774990439414978
97;0.13724875450134277;0.7615392804145813
98;0.10905282944440842;0.26197874546051025
99;0.10241556912660599;0.11065766960382462
100;0.0987798273563385;0.11945755034685135
101;0.10310738533735275;0.15751326084136963
102;0.21819131076335907;0.7182444334030151
103;0.13745467364788055;0.08845968544483185
104;0.1261914074420929;0.07136432081460953
105;0.10947387665510178;0.15570543706417084
106;0.11990277469158173;0.6094430088996887
107;0.1363741159439087;0.6013141870498657
108;0.11744710057973862;0.2967125475406647
109;0.10152484476566315;0.07802004367113113
110;0.10615938156843185;0.08165989816188812
111;0.10344751924276352;0.06743656098842621
112;0.10048498213291168;0.0733828917145729
113;0.09243503212928772;0.06672581285238266
114;0.09256138652563095;0.06843244284391403
115;0.10039680451154709;0.10850492119789124
116;0.14901620149612427;0.4186205565929413
117;0.15895776450634003;0.1966361552476883
118;0.12574154138565063;0.3309193253517151
119;0.11368218064308167;0.13939233124256134
120;0.15334069728851318;0.32347196340560913
121;0.17622394859790802;0.12244786322116852
122;0.13849329948425293;0.13829760253429413
123;0.12492863833904266;0.14313003420829773
124;0.10277499258518219;0.07557552307844162
125;0.11584094911813736;0.07497945427894592
126;0.09883936494588852;0.07536420971155167
127;0.09153987467288971;0.0829831063747406
128;0.0900629460811615;0.0697406679391861
129;0.09155578911304474;0.0668506845831871
130;0.09361933916807175;0.07325954735279083
131;0.09178510308265686;0.06352287530899048
132;0.08690725266933441;0.06230929493904114
133;0.09273527562618256;0.06194944679737091
134;0.08860564231872559;0.0670333057641983
135;0.09135232120752335;0.06036173552274704
136;0.08888430148363113;0.06639602035284042
137;0.09837893396615982;0.10545969009399414
138;0.09430156648159027;0.11246097832918167
139;0.09320822358131409;0.06926341354846954
140;0.09189052879810333;0.077565036714077
141;0.0925605520606041;0.061464689671993256
142;0.08788003772497177;0.06123870983719826
143;0.08500456064939499;0.06082633510231972
144;0.08380124717950821;0.06332264840602875
145;0.08865906298160553;0.06032532826066017
146;0.0892377644777298;0.06355740129947662
147;0.08502564579248428;0.0635739415884018
