Index;Accuracy;Jaccard;DICE;Precision;Recall
26;0.9999771118164062;0.9659090909090909;0.98265886;0.9941520467836257;0.9714285714285714
27;0.9999275207519531;0.9054726368159204;0.95039165;0.9891304347826086;0.914572864321608
28;0.9999275207519531;0.9323843416370107;0.9650092;0.9961977186311787;0.9357142857142857
29;0.999969482421875;0.873015873015873;0.93220335;0.9821428571428571;0.8870967741935484
30;0.9999847412109375;0.9636363636363636;0.9814814;1.0;0.9636363636363636
31;0.9999656677246094;0.9181818181818182;0.9573459;1.0;0.9181818181818182
32;0.9999618530273438;0.8958333333333334;0.9450548;0.9662921348314607;0.9247311827956989
33;0.9999618530273438;0.8245614035087719;0.90384614;1.0;0.8245614035087719
34;1.0;1.0;1.0;1.0;1.0
35;0.9999923706054688;0.8461538461538461;0.9166666;1.0;0.8461538461538461
36;1.0;1.0;1.0;1.0;1.0
37;0.9999885559082031;0.9;0.9473684;0.9642857142857143;0.9310344827586207
38;0.9999885559082031;0.9577464788732394;0.9784172;1.0;0.9577464788732394
39;0.9999732971191406;0.9;0.9473683;1.0;0.9
40;0.9999961853027344;0.9787234042553191;0.98924726;1.0;0.9787234042553191
41;0.9999885559082031;0.926829268292683;0.9620252;1.0;0.926829268292683
42;0.9999961853027344;0.8333333333333334;0.9090909;1.0;0.8333333333333334
43;1.0;1.0;1.0;1.0;1.0
44;0.9999809265136719;0.9107142857142857;0.953271;0.9807692307692307;0.9272727272727272
45;0.9999885559082031;0.8421052631578947;0.91428566;1.0;0.8421052631578947
46;0.9999961853027344;0.8333333333333334;0.9090909;0.8333333333333334;1.0
47;0.9999961853027344;0.9946524064171123;0.997319;0.9946524064171123;1.0
48;0.9999923706054688;0.9915254237288136;0.9957446;0.9915254237288136;1.0
49;0.9999809265136719;0.9806949806949807;0.9902533;0.9844961240310077;0.996078431372549
50;0.9999885559082031;0.9782608695652174;0.98901093;0.9782608695652174;1.0
51;1.0;1.0;1.0;1.0;1.0
52;0.9999961853027344;0.9411764705882353;0.96969694;1.0;0.9411764705882353
53;0.9999923706054688;0.8888888888888888;0.9411764;0.9411764705882353;0.9411764705882353
54;0.9999923706054688;0.8666666666666667;0.9285714;0.8666666666666667;1.0
55;1.0;1.0;1.0;1.0;1.0
56;0.9999961853027344;0.9411764705882353;0.96969694;0.9411764705882353;1.0
57;0.9999885559082031;0.8421052631578947;0.91428566;0.8421052631578947;1.0
58;0.9999961853027344;0.8571428571428571;0.92307687;0.8571428571428571;1.0
59;1.0;1.0;1.0;1.0;1.0
60;0.9999961853027344;0.9285714285714286;0.96296287;0.9285714285714286;1.0
61;0.9999580383300781;0.9700272479564033;0.98478556;0.994413407821229;0.9753424657534246
62;0.999969482421875;0.9858407079646018;0.9928698;1.0;0.9858407079646018
63;0.9999618530273438;0.9801192842942346;0.9899598;0.9959595959595959;0.9840319361277445
64;0.9999771118164062;0.9696969696969697;0.9846153;1.0;0.9696969696969697
65;0.9999809265136719;0.868421052631579;0.9295774;1.0;0.868421052631579
66;0.9999427795410156;0.9762282091917591;0.98797107;0.9935483870967742;0.9824561403508771
67;0.99993896484375;0.978523489932886;0.98914516;0.9904891304347826;0.9878048780487805
68;0.9999351501464844;0.9770580296896086;0.9883958;0.9890710382513661;0.9877216916780355
69;0.9999427795410156;0.9690721649484536;0.98429316;0.9936575052854123;0.975103734439834
70;0.9998779296875;0.8614718614718615;0.92558134;0.9567307692307693;0.8963963963963963
71;0.9998245239257812;0.7653061224489796;0.86705196;0.7692307692307693;0.9933774834437086
72;0.9999961853027344;0.9924812030075187;0.9962264;0.9924812030075187;1.0
73;0.9999809265136719;0.7916666666666666;0.8837209;0.95;0.8260869565217391
74;0.999969482421875;0.961352657004831;0.9802955;0.9754901960784313;0.9851485148514851
75;0.9999885559082031;0.9491525423728814;0.973913;0.9655172413793104;0.9824561403508771
76;0.9999923706054688;0.9795918367346939;0.98969066;0.9896907216494846;0.9896907216494846
77;0.9999961853027344;0.9905660377358491;0.9952606;0.9905660377358491;1.0
78;0.9999961853027344;0.9879518072289156;0.99393934;0.9879518072289156;1.0
79;0.9999847412109375;0.9716312056737588;0.98561144;0.9927536231884058;0.9785714285714285
80;0.9999542236328125;0.9562043795620438;0.97761184;0.9703703703703703;0.9849624060150376
81;0.9999427795410156;0.9460431654676259;0.9722735;0.9563636363636364;0.9887218045112782
82;0.9999618530273438;0.9646643109540636;0.98201436;0.9820143884892086;0.9820143884892086
83;0.9999847412109375;0.9782608695652174;0.989011;0.9836065573770492;0.994475138121547
84;0.9999809265136719;0.9382716049382716;0.9681528;0.9620253164556962;0.9743589743589743
85;0.9999809265136719;0.9367088607594937;0.9673202;0.9736842105263158;0.961038961038961
86;0.9999923706054688;0.9809523809523809;0.9903846;0.9809523809523809;1.0
87;0.9999771118164062;0.9439252336448598;0.9711538;0.9528301886792453;0.9901960784313726
88;0.9999961853027344;0.98;0.9898989;1.0;0.98
89;0.9999732971191406;0.950354609929078;0.97454536;0.9640287769784173;0.9852941176470589
90;0.9999885559082031;0.9765625;0.9881422;0.984251968503937;0.9920634920634921
91;1.0;1.0;1.0;1.0;1.0
92;0.9999885559082031;0.9705882352941176;0.9850746;0.99;0.9801980198019802
93;0.9999885559082031;0.9642857142857143;0.98181814;0.9759036144578314;0.9878048780487805
94;0.9999923706054688;0.9722222222222222;0.9859154;0.9859154929577465;0.9859154929577465
95;0.9999961853027344;0.96875;0.9841269;0.96875;1.0
96;0.9999809265136719;0.8;0.88888884;0.9523809523809523;0.8333333333333334
97;0.9999885559082031;0.9941747572815534;0.99707884;0.9941747572815534;1.0
98;0.9999961853027344;0.9375;0.96774185;0.9375;1.0
99;0.9999961853027344;0.9411764705882353;0.96969694;0.9411764705882353;1.0
100;0.9999885559082031;0.9953271028037384;0.997658;0.9953271028037384;1.0
101;0.9999961853027344;0.9983164983164983;0.9991575;0.9983164983164983;1.0
102;0.9999771118164062;0.9166666666666666;0.9565217;0.9295774647887324;0.9850746268656716
103;1.0;1.0;1.0;1.0;1.0
104;0.9999923706054688;0.9833333333333333;0.9915966;0.9833333333333333;1.0
105;0.9999847412109375;0.967479674796748;0.98347104;0.9754098360655737;0.9916666666666667
106;0.9999847412109375;0.9716312056737588;0.98561144;0.9785714285714285;0.9927536231884058
107;1.0;1.0;1.0;1.0;1.0
